agricultural_land%,forest_land%,land_area,trade_in_services%,control_of_corruption_estimate,access_to_electricity%,renewvable_energy_consumption%,CO2_emisions,other_greenhouse_emisions,population_density,inflation_annual%,real_interest_rate,research_and_development_expenditure%,central_goverment_debt%,tax_revenue%,expense%,goverment_effectiveness_estimate,individuals_using_internet%,military_expenditure%,GDP_current_US,political_stability_estimate,rule_of_law_estimate,regulatory_quality_estimate,government_expenditure_on_education%,government_health_expenditure%,birth_rate,death_rate,life_expectancy_at_birth,population,rural_population,voice_and_accountability_estimate,intentional_homicides
0.8595221348021993,-1.051722103578037,-0.39899975415583255,0.00928149600571357,-0.6871872867362113,0.3832992554001808,-0.8664326561042897,-0.2817613347570897,-0.2999023827324024,-0.15469612308994488,0.21131964547802845,1.1098438299771467,-0.8368754460812471,0.08230270488927484,0.7424405381083717,-0.5814457217714806,-0.24609817808864004,-0.36405851512192733,2.277515440452936,-0.3207498898506094,0.004929033883654068,-0.568007401506674,-0.14346030271672564,-1.3193189280216275,-1.2657136819011758,-0.21502966390188527,0.40497977935246476,-0.10318315087789842,-0.2983142780328785,-0.24568932625947656,-0.9451056224158864,-0.3665437137888845
0.8553431698991583,-1.0521127336864502,-0.39899975415583255,0.020413178473631593,-0.7209026722924794,0.397563834406773,-0.8526509833019613,-0.2817783897383592,-0.2999080859140459,-0.1565955713405026,-0.28039564646624676,1.360753871437946,-0.81506231698364,0.08230270488927484,0.7445740206308183,-0.4556813628475347,-0.6076439098971064,0.09411794370709929,2.2251385313941188,-0.3205562728574292,-0.46723962462771795,-0.6453590209806916,-0.22909056163282085,-1.5998766217338363,-1.2067607599235128,-0.12554332895052223,0.36686566979074475,-0.04722813951113737,-0.2983684494188093,-0.24571275698447903,-0.9170846768426213,-0.34005883912194534
0.8480754048503836,-1.052503363794858,-0.39899975415583255,0.0382966411932345,-0.7637564110856968,0.411828413413366,-0.6899383302164072,-0.2818811744254768,-0.2998936559787105,-0.15847512139899902,-0.14901125471185275,1.7454835213861175,-0.8054690601800298,0.08230270488927484,0.634620846612908,-0.3541271580821991,-0.6890367597000097,0.25538166123279826,2.512805975464163,-0.32097527514718416,-0.42050353375040284,-0.6911319622809499,-0.1948475924009614,-1.210887775968261,-1.1592030179283752,-0.2621037969004421,0.3329476089881127,0.008140955506232813,-0.29842205331750205,-0.24574211222478393,-0.8892467821876153,-0.330622268335826
0.8482570989766032,-1.0528977499620047,-0.39899975415583255,0.0754342743381086,-0.812191067164952,0.401990772719164,-0.5827969384305641,-0.2820909127951334,-0.29973067322310404,-0.16059096248822838,-1.0481501605500183,1.8837930688434659,-0.8245992165783478,0.08230270488927484,0.6916020099276506,-0.29512408364107584,-0.6681236978537761,0.4442728032960298,2.368045789986607,-0.3209781320145973,-0.8968797922925809,-0.3865214096197349,-0.17699664262179074,-1.244162867029805,-1.146880903653826,-0.2776814689313656,0.3423887186960621,0.04153818742147114,-0.2984823961271465,-0.2457819884384061,-0.935618759254738,-0.2950098988742778
0.846985240093066,-1.0532921361291516,-0.39899975415583255,0.14306841956134186,-0.7902010451649735,0.3970719523720634,-0.6090265737640278,-0.2818600262487026,-0.2998336794607384,-0.1628978262212498,-0.6326336865701765,1.074638428092618,-0.830427324685887,0.08230270488927484,0.6098356400572928,-0.5821401951377422,-0.6026116050329452,0.45863644068070114,2.1340801678917347,-0.32058882524269117,-0.8485184405523027,-0.43607924870112785,-0.15102748640889413,-1.2793456905802985,-1.2671450323257458,-0.3797891293968343,0.352878840593783,0.0769861265595765,-0.29854818681427603,-0.24583144563674586,-0.9157051999753278,-0.3431147150568032
0.8491655696077013,-1.0536865222962988,-0.39899975415583255,0.18333440916937885,-0.5690952194093456,0.40690959306626534,-0.6726000966908973,-0.2816016243324903,-0.29971280967309455,-0.16544578971475335,-0.36112519572156615,0.711624905705668,-0.8745270338298188,0.08230270488927484,0.6245602697791858,-0.6336343819206208,-0.5152900713639508,0.5846852513849713,2.396766039980233,-0.3202196877288124,-0.645651955617434,-0.423385135648716,-0.014553121133963468,-1.5938692232557645,-1.329732053682135,-0.41378711434023646,0.3829505233672502,0.10012982236048594,-0.2986208535551065,-0.2458915876596267,-0.45164175040079796,-0.4003644454197413
0.8486204872290424,-1.0540809084634455,-0.39899975415583255,0.21159797340139735,-0.3923672143035995,0.411828413413366,-0.7077211338323147,-0.2812352075349045,-0.29944203548152565,-0.1680914201676265,-0.5496597528570898,0.9081951785723793,-0.8860479591475765,-0.16172360676299352,0.8574972409198933,-0.6632816514960781,-0.5753582558959303,0.5234247747099345,3.0461207554376104,-0.31975896113667046,-0.6096458391673332,-0.4034439480414933,-0.13517059449090657,-1.373814969941111,-1.2493587770174326,-0.46097495297405566,0.35217949913393526,0.1550594801158135,-0.2986963057124636,-0.24595931858129377,-0.2512709459347498,-0.3320570810497546
0.48391345112770423,-0.7649973997895715,2.342165899190954,-0.4491754357909628,1.7719435287937064,0.411828413413366,-0.8584303944771312,0.0054193842490967686,0.08235168090078761,-0.6229999853525131,-0.39485145396499394,-0.35920826895408964,1.2337804451532812,-1.2541456099229658,1.146255327333035,-0.41288755568581564,1.6349761334859576,0.6280780921358434,0.15295778392663723,0.014033569320493468,0.953261193972661,1.5311419088121128,1.4750707665672542,0.07565002860422876,0.7776626113486989,-0.3236185455773003,-0.6835452029010621,1.012501612859648,-0.21354002200374525,-0.22764445997308627,1.167661255942805,-0.44493330967257255
0.38898202595792697,-0.7681543783280106,2.342165899190954,-0.4663229873458662,1.8116675739917838,0.411828413413366,-0.8495389926691774,0.01261385754782689,0.07439955095473706,-0.6224690301245466,-0.4922879500273543,-0.6858001823791389,1.2337804451532812,-1.1164487696141032,0.8140125455422902,-0.2247978078640547,1.5085208666576604,0.8009367387724059,0.261535384033549,0.043293258132628125,0.8678067540242873,1.5201886587972373,1.6233061035825052,0.37342661828023205,0.9450782072191655,-0.34635967262974315,-0.7534793488858695,1.0493000177298792,-0.20945396728902135,-0.22696433941436528,1.1834116132306853,-0.4457590104593912
0.3049352089937706,-0.7549151127747435,2.342165899190954,-0.5004939590787871,1.5553009139721037,0.411828413413366,-0.757512983956856,0.008496178670033154,0.07388060856384066,-0.6215863020256142,-0.3734419254715652,0.1694174375914345,1.3684142728515192,-0.6169254124666649,0.8009838292718169,-0.2796980118624289,1.4338135646038292,1.132375085674413,-0.015349290972531628,0.30057963513230457,1.0716716065832534,1.557536796410031,1.594591404074318,0.4763156846093127,0.800968004438868,-0.4145830537870719,-0.7884464218782731,1.1379020022718087,-0.20266078564115486,-0.2259895626127718,1.2402163344956207,-0.45851217371037856
0.14564891656434606,-0.7450366095597561,2.342165899190954,-0.49207882975131817,1.616973984610271,0.411828413413366,-0.753067283052879,0.006491270871906311,0.08506436644417573,-0.6211636018576335,-0.5382928970909252,0.15071916155364826,1.0778881743172626,-0.2917452056047042,0.7885664094724129,-0.1979549343931028,1.3271590720341095,1.172241249911718,0.2904095787965087,0.21110702474542908,0.888731832249682,1.578052550437591,1.579166362456956,0.536494584716591,1.394623528822996,-0.4600653078919578,-0.718512275893466,1.1747004071420422,-0.19940782583716835,-0.22553825597620414,1.152992218068702,-0.4642481359837149
0.302188834774266,-0.7397920352575263,2.345647049170837,-0.46021116820675634,1.5304803921975145,0.411828413413366,-0.7383964700697553,0.015107447409262769,0.10103305930915117,-0.620705474823502,-0.4612041988428842,-0.6028846317796515,1.031736877991494,-0.0436300134464806,0.8251583077709036,-0.21165494766048581,1.2883503533732075,1.2437087188852027,0.3396109784371661,0.2012340057018023,0.8921683328786425,1.4311623105632558,1.7412673796864662,0.41305174268385936,1.3866732495970773,-0.4941769984706223,-0.7534793488858695,1.1893483158767952,-0.19573527069843885,-0.22501115521300905,1.1768682345716432,-0.4762390307925623
-0.4243193354406907,0.8268750381231906,-0.37964212489526705,-0.09066329718416251,1.7743454176413478,0.411828413413366,0.12140208475937468,-0.23192554248883016,-0.25213102807789906,-0.16122632317030766,-0.42270055204862084,0.09077332288053873,1.6389646216822336,0.4487899602995165,1.3689175276482897,1.4060770947297991,1.6831955995144485,0.6251971146919008,-0.7336468933132705,-0.17076563791293298,1.365207917195255,1.7304368791618934,1.4828314889665613,0.41908869009883915,1.2607556223322591,-0.8807761583621523,0.1206974759242226,0.8495882864438496,-0.27280524431903996,-0.2250380785562029,1.1677286855956417,-0.5013430328597333
